10102	_pg_transform	b	A	f	-1	f	10103	0	0	0	-1	pg_catalog
10103	pg_transform	c	C	f	-1	f	0	10102	3576	0	-1	pg_catalog
10104	_pg_sequence	b	A	f	-1	f	10105	0	0	0	-1	pg_catalog
10105	pg_sequence	c	C	f	-1	f	0	10104	2224	0	-1	pg_catalog
10106	_pg_publication	b	A	f	-1	f	10107	0	0	0	-1	pg_catalog
10107	pg_publication	c	C	f	-1	f	0	10106	6104	0	-1	pg_catalog
10108	_pg_publication_namespace	b	A	f	-1	f	10109	0	0	0	-1	pg_catalog
10109	pg_publication_namespace	c	C	f	-1	f	0	10108	6237	0	-1	pg_catalog
10110	_pg_publication_rel	b	A	f	-1	f	10111	0	0	0	-1	pg_catalog
10111	pg_publication_rel	c	C	f	-1	f	0	10110	6106	0	-1	pg_catalog
10112	_pg_subscription	b	A	f	-1	f	6101	0	0	0	-1	pg_catalog
10113	_pg_subscription_rel	b	A	f	-1	f	10114	0	0	0	-1	pg_catalog
10114	pg_subscription_rel	c	C	f	-1	f	0	10113	6102	0	-1	pg_catalog
12001	_pg_roles	b	A	f	-1	f	12002	0	0	0	-1	pg_catalog
12002	pg_roles	c	C	f	-1	f	0	12001	12000	0	-1	pg_catalog
12006	_pg_shadow	b	A	f	-1	f	12007	0	0	0	-1	pg_catalog
12007	pg_shadow	c	C	f	-1	f	0	12006	12005	0	-1	pg_catalog
12011	_pg_group	b	A	f	-1	f	12012	0	0	0	-1	pg_catalog
12012	pg_group	c	C	f	-1	f	0	12011	12010	0	-1	pg_catalog
12015	_pg_user	b	A	f	-1	f	12016	0	0	0	-1	pg_catalog
12016	pg_user	c	C	f	-1	f	0	12015	12014	0	-1	pg_catalog
12019	_pg_policies	b	A	f	-1	f	12020	0	0	0	-1	pg_catalog
12020	pg_policies	c	C	f	-1	f	0	12019	12018	0	-1	pg_catalog
12024	_pg_rules	b	A	f	-1	f	12025	0	0	0	-1	pg_catalog
12025	pg_rules	c	C	f	-1	f	0	12024	12023	0	-1	pg_catalog
12029	_pg_views	b	A	f	-1	f	12030	0	0	0	-1	pg_catalog
12030	pg_views	c	C	f	-1	f	0	12029	12028	0	-1	pg_catalog
12034	_pg_tables	b	A	f	-1	f	12035	0	0	0	-1	pg_catalog
12035	pg_tables	c	C	f	-1	f	0	12034	12033	0	-1	pg_catalog
12039	_pg_matviews	b	A	f	-1	f	12040	0	0	0	-1	pg_catalog
12040	pg_matviews	c	C	f	-1	f	0	12039	12038	0	-1	pg_catalog
12044	_pg_indexes	b	A	f	-1	f	12045	0	0	0	-1	pg_catalog
12045	pg_indexes	c	C	f	-1	f	0	12044	12043	0	-1	pg_catalog
12049	_pg_sequences	b	A	f	-1	f	12050	0	0	0	-1	pg_catalog
12050	pg_sequences	c	C	f	-1	f	0	12049	12048	0	-1	pg_catalog
12054	_pg_stats	b	A	f	-1	f	12055	0	0	0	-1	pg_catalog
12055	pg_stats	c	C	f	-1	f	0	12054	12053	0	-1	pg_catalog
12059	_pg_stats_ext	b	A	f	-1	f	12060	0	0	0	-1	pg_catalog
12060	pg_stats_ext	c	C	f	-1	f	0	12059	12058	0	-1	pg_catalog
12064	_pg_stats_ext_exprs	b	A	f	-1	f	12065	0	0	0	-1	pg_catalog
12065	pg_stats_ext_exprs	c	C	f	-1	f	0	12064	12063	0	-1	pg_catalog
12069	_pg_publication_tables	b	A	f	-1	f	12070	0	0	0	-1	pg_catalog
12070	pg_publication_tables	c	C	f	-1	f	0	12069	12068	0	-1	pg_catalog
12074	_pg_locks	b	A	f	-1	f	12075	0	0	0	-1	pg_catalog
12075	pg_locks	c	C	f	-1	f	0	12074	12073	0	-1	pg_catalog
12078	_pg_cursors	b	A	f	-1	f	12079	0	0	0	-1	pg_catalog
12079	pg_cursors	c	C	f	-1	f	0	12078	12077	0	-1	pg_catalog
12082	_pg_available_extensions	b	A	f	-1	f	12083	0	0	0	-1	pg_catalog
12083	pg_available_extensions	c	C	f	-1	f	0	12082	12081	0	-1	pg_catalog
12086	_pg_available_extension_versions	b	A	f	-1	f	12087	0	0	0	-1	pg_catalog
12087	pg_available_extension_versions	c	C	f	-1	f	0	12086	12085	0	-1	pg_catalog
12091	_pg_prepared_xacts	b	A	f	-1	f	12092	0	0	0	-1	pg_catalog
12092	pg_prepared_xacts	c	C	f	-1	f	0	12091	12090	0	-1	pg_catalog
12096	_pg_prepared_statements	b	A	f	-1	f	12097	0	0	0	-1	pg_catalog
12097	pg_prepared_statements	c	C	f	-1	f	0	12096	12095	0	-1	pg_catalog
12100	_pg_seclabels	b	A	f	-1	f	12101	0	0	0	-1	pg_catalog
