2602	pg_amop	r	pg_catalog	5	amopstrategy	21	-1	t
2602	pg_amop	r	pg_catalog	6	amoppurpose	18	-1	t
2602	pg_amop	r	pg_catalog	7	amopopr	26	-1	t
2602	pg_amop	r	pg_catalog	8	amopmethod	26	-1	t
2602	pg_amop	r	pg_catalog	9	amopsortfamily	26	-1	t
2603	pg_amproc	r	pg_catalog	1	oid	26	-1	t
2603	pg_amproc	r	pg_catalog	2	amprocfamily	26	-1	t
2603	pg_amproc	r	pg_catalog	3	amproclefttype	26	-1	t
2603	pg_amproc	r	pg_catalog	4	amprocrighttype	26	-1	t
2603	pg_amproc	r	pg_catalog	5	amprocnum	21	-1	t
2603	pg_amproc	r	pg_catalog	6	amproc	24	-1	t
2604	pg_attrdef	r	pg_catalog	1	oid	26	-1	t
2604	pg_attrdef	r	pg_catalog	2	adrelid	26	-1	t
2604	pg_attrdef	r	pg_catalog	3	adnum	21	-1	t
2604	pg_attrdef	r	pg_catalog	4	adbin	194	-1	t
2605	pg_cast	r	pg_catalog	1	oid	26	-1	t
2605	pg_cast	r	pg_catalog	2	castsource	26	-1	t
2605	pg_cast	r	pg_catalog	3	casttarget	26	-1	t
2605	pg_cast	r	pg_catalog	4	castfunc	26	-1	t
2605	pg_cast	r	pg_catalog	5	castcontext	18	-1	t
2605	pg_cast	r	pg_catalog	6	castmethod	18	-1	t
2606	pg_constraint	r	pg_catalog	1	oid	26	-1	t
2606	pg_constraint	r	pg_catalog	2	conname	19	-1	t
2606	pg_constraint	r	pg_catalog	3	connamespace	26	-1	t
2606	pg_constraint	r	pg_catalog	4	contype	18	-1	t
2606	pg_constraint	r	pg_catalog	5	condeferrable	16	-1	t
2606	pg_constraint	r	pg_catalog	6	condeferred	16	-1	t
2606	pg_constraint	r	pg_catalog	7	convalidated	16	-1	t
2606	pg_constraint	r	pg_catalog	8	conrelid	26	-1	t
2606	pg_constraint	r	pg_catalog	9	contypid	26	-1	t
2606	pg_constraint	r	pg_catalog	10	conindid	26	-1	t
2606	pg_constraint	r	pg_catalog	11	conparentid	26	-1	t
2606	pg_constraint	r	pg_catalog	12	confrelid	26	-1	t
2606	pg_constraint	r	pg_catalog	13	confupdtype	18	-1	t
2606	pg_constraint	r	pg_catalog	14	confdeltype	18	-1	t
2606	pg_constraint	r	pg_catalog	15	confmatchtype	18	-1	t
2606	pg_constraint	r	pg_catalog	16	conislocal	16	-1	t
2606	pg_constraint	r	pg_catalog	17	coninhcount	21	-1	t
2606	pg_constraint	r	pg_catalog	18	connoinherit	16	-1	t
2606	pg_constraint	r	pg_catalog	19	conkey	1005	-1	f
2606	pg_constraint	r	pg_catalog	20	confkey	1005	-1	f
2606	pg_constraint	r	pg_catalog	21	conpfeqop	1028	-1	f
2606	pg_constraint	r	pg_catalog	22	conppeqop	1028	-1	f
2606	pg_constraint	r	pg_catalog	23	conffeqop	1028	-1	f
2606	pg_constraint	r	pg_catalog	24	confdelsetcols	1005	-1	f
2606	pg_constraint	r	pg_catalog	25	conexclop	1028	-1	f
2606	pg_constraint	r	pg_catalog	26	conbin	194	-1	f
2607	pg_conversion	r	pg_catalog	1	oid	26	-1	t
2607	pg_conversion	r	pg_catalog	2	conname	19	-1	t
2607	pg_conversion	r	pg_catalog	3	connamespace	26	-1	t
2607	pg_conversion	r	pg_catalog	4	conowner	26	-1	t
2607	pg_conversion	r	pg_catalog	5	conforencoding	23	-1	t
2607	pg_conversion	r	pg_catalog	6	contoencoding	23	-1	t
2607	pg_conversion	r	pg_catalog	7	conproc	24	-1	t
2607	pg_conversion	r	pg_catalog	8	condefault	16	-1	t
2608	pg_depend	r	pg_catalog	1	classid	26	-1	t
2608	pg_depend	r	pg_catalog	2	objid	26	-1	t
2608	pg_depend	r	pg_catalog	3	objsubid	23	-1	t
2608	pg_depend	r	pg_catalog	4	refclassid	26	-1	t
2608	pg_depend	r	pg_catalog	5	refobjid	26	-1	t
2608	pg_depend	r	pg_catalog	6	refobjsubid	23	-1	t
2608	pg_depend	r	pg_catalog	7	deptype	18	-1	t
2609	pg_description	r	pg_catalog	1	objoid	26	-1	t
2609	pg_description	r	pg_catalog	2	classoid	26	-1	t
2609	pg_description	r	pg_catalog	3	objsubid	23	-1	t
2609	pg_description	r	pg_catalog	4	description	25	-1	t
2610	pg_index	r	pg_catalog	1	indexrelid	26	-1	t
2610	pg_index	r	pg_catalog	2	indrelid	26	-1	t
2610	pg_index	r	pg_catalog	3	indnatts	21	-1	t
2610	pg_index	r	pg_catalog	4	indnkeyatts	21	-1	t
2610	pg_index	r	pg_catalog	5	indisunique	16	-1	t
2610	pg_index	r	pg_catalog	6	indnullsnotdistinct	16	-1	t
2610	pg_index	r	pg_catalog	7	indisprimary	16	-1	t
2610	pg_index	r	pg_catalog	8	indisexclusion	16	-1	t
2610	pg_index	r	pg_catalog	9	indimmediate	16	-1	t
