295	float8lt	f	16	f	0	2	0	t	i	701 701				pg_catalog
296	float8le	f	16	f	0	2	0	t	i	701 701				pg_catalog
297	float8gt	f	16	f	0	2	0	t	i	701 701				pg_catalog
298	float8ge	f	16	f	0	2	0	t	i	701 701				pg_catalog
299	float48eq	f	16	f	0	2	0	t	i	700 701				pg_catalog
300	float48ne	f	16	f	0	2	0	t	i	700 701				pg_catalog
301	float48lt	f	16	f	0	2	0	t	i	700 701				pg_catalog
302	float48le	f	16	f	0	2	0	t	i	700 701				pg_catalog
303	float48gt	f	16	f	0	2	0	t	i	700 701				pg_catalog
304	float48ge	f	16	f	0	2	0	t	i	700 701				pg_catalog
305	float84eq	f	16	f	0	2	0	t	i	701 700				pg_catalog
306	float84ne	f	16	f	0	2	0	t	i	701 700				pg_catalog
307	float84lt	f	16	f	0	2	0	t	i	701 700				pg_catalog
308	float84le	f	16	f	0	2	0	t	i	701 700				pg_catalog
309	float84gt	f	16	f	0	2	0	t	i	701 700				pg_catalog
310	float84ge	f	16	f	0	2	0	t	i	701 700				pg_catalog
311	float8	f	701	f	0	1	0	t	i	700				pg_catalog
312	float4	f	700	f	0	1	0	t	i	701				pg_catalog
313	int4	f	23	f	0	1	0	t	i	21				pg_catalog
314	int2	f	21	f	0	1	0	t	i	23				pg_catalog
315	pg_jit_available	f	16	f	0	0	0	t	v					pg_catalog
316	float8	f	701	f	0	1	0	t	i	23				pg_catalog
317	int4	f	23	f	0	1	0	t	i	701				pg_catalog
318	float4	f	700	f	0	1	0	t	i	23				pg_catalog
319	int4	f	23	f	0	1	0	t	i	700				pg_catalog
320	width_bucket	f	23	f	0	4	0	t	i	701 701 701 23				pg_catalog
321	json_in	f	114	f	0	1	0	t	i	2275				pg_catalog
322	json_out	f	2275	f	0	1	0	t	i	114				pg_catalog
323	json_recv	f	114	f	0	1	0	t	i	2281				pg_catalog
324	json_send	f	17	f	0	1	0	t	i	114				pg_catalog
326	index_am_handler_in	f	325	f	0	1	0	f	i	2275				pg_catalog
327	index_am_handler_out	f	2275	f	0	1	0	t	i	325				pg_catalog
328	hashmacaddr8	f	23	f	0	1	0	t	i	774				pg_catalog
329	hash_aclitem	f	23	f	0	1	0	t	i	1033				pg_catalog
330	bthandler	f	325	f	0	1	0	t	v	2281				pg_catalog
331	hashhandler	f	325	f	0	1	0	t	v	2281				pg_catalog
332	gisthandler	f	325	f	0	1	0	t	v	2281				pg_catalog
333	ginhandler	f	325	f	0	1	0	t	v	2281				pg_catalog
334	spghandler	f	325	f	0	1	0	t	v	2281				pg_catalog
335	brinhandler	f	325	f	0	1	0	t	v	2281				pg_catalog
336	scalarlesel	f	701	f	0	4	0	t	s	2281 26 2281 23				pg_catalog
337	scalargesel	f	701	f	0	4	0	t	s	2281 26 2281 23				pg_catalog
